Area	EdgeDistance_Error	Density_In_Ellipse	Ramanujan	Red_MEAN
1350.582491	0.001593	0.996663	1.002323	36.849866
636.342601	0.001408	0.994651	0.936814	23.996108
1667.791942	0.004874	0.997649	0.945515	33.191656
1516.86143	0.003017	0.997117	0.979637	33.908402
636.423601	0.005028	0.980507	0.961601	20.223457
448.356367	0.016287	0.994392	0.947674	19.362789
1667.729822	0.00661	0.983934	0.977938	44.082033
159.870243	0.206431	0.624668	1.0625	24.907072
1268.661342	0.00129	0.994718	0.994875	37.204839
2592.227775	0.029009	0.9372	1.174575	42.35976
1781.176188	0.021315	0.9657	1.127895	37.827232
2380.146745	0.003752	0.984049	1.076249	27.873769
1597.995727	0.018315	0.948898	1.078387	26.896362
2056.032608	0.004004	0.995659	0.938504	27.974529
523.177862	0.010179	0.96154	1.003243	21.780802
1142.745822	0.000852	0.99747	0.933133	26.446084
2158.736476	0.01442	0.935616	1.115482	34.150358
1112.954786	0.015255	0.965061	1.037141	24.419666
1084.590581	0.028801	0.949218	0.992477	20.341184
1878.392382	0.006922	0.996932	0.921003	30.697878
1608.447676	0.00234	0.995775	0.930705	45.053575
1679.932653	0.004011	0.984379	0.973034	43.231512
1464.467446	0.003842	0.993975	0.94393	35.053492
1167.013716	0.001805	0.993846	0.953042	41.175489
1664.177038	0.008779	0.996889	0.927259	29.935119
2050.462339	0.005947	0.984724	0.957132	31.382109
114.16334	0.038533	0.806641	1.137374	12.840781
1095.68244	0.001866	0.993935	0.95004	22.436847
821.469219	0.007092	0.997579	0.931939	43.880084
1179.566875	0.001576	0.998639	0.942316	29.341027
1657.635632	0.002219	0.998536	0.93789	34.075893
825.566503	0.004202	0.982076	0.970007	34.30398
1726.860285	0.002256	0.992331	0.932221	39.04194
924.066582	0.015823	0.96935	1.12942	22.837105
1726.6916	0.001675	0.994568	0.940598	32.3621
1000.301739	0.002032	0.99393	0.959257	32.967078
1194.641566	0.003949	0.986825	0.994435	29.027724
1695.107915	0.001519	0.993213	0.968271	32.048795
2042.090692	0.001946	0.990059	1.030766	31.934578
1632.092202	0.002249	0.997067	0.994512	28.322887
2214.482855	0.004577	0.984711	1.068879	32.127855
636.012828	0.005867	0.980692	1.049534	23.649078
1640.07359	0.004253	0.99313	1.029331	28.540876
1479.396982	0.013397	0.957356	1.033262	35.300358
2106.806977	0.003802	0.990743	1.008284	32.355939
1801.187019	0.003256	0.995271	0.965366	29.684497
1653.423697	0.002364	0.992609	0.972641	31.722672
1911.858159	0.003694	0.987735	1.024372	27.840764
1660.236754	0.001752	0.994467	0.972414	40.294362
799.227683	0.004332	0.985153	0.979094	29.761048
1855.9642	0.001727	0.995658	0.945871	27.551547
1100.572858	0.003141	0.99732	0.946271	28.668413
1623.120673	0.007776	0.995329	0.966656	33.248055
1532.39495	0.003647	0.997247	0.924885	32.443829
1017.859878	0.005628	0.992679	0.927809	26.260747
1684.434165	0.001511	0.995555	0.924091	22.233217
1708.267623	0.003578	0.997872	0.956129	25.027993
1962.300565	0.003076	0.992096	0.96762	28.626324
808.233955	0.001041	0.994981	0.940239	29.385146
1291.960942	0.000663	0.998891	0.932732	28.178552
1263.196879	0.003705	0.998643	0.930355	29.429968
826.868249	0.001644	0.993505	0.967574	28.518138
1362.751906	0.010596	0.97708	1.055496	27.229289
2227.689263	0.002824	0.992944	0.974593	34.081893
1642.654635	0.002918	0.993016	0.980224	35.660608
440.459023	0.007538	0.972609	1.003363	26.71133
1442.921595	0.003317	0.998222	0.952134	34.837884
1317.689939	0.002146	0.98746	1.018449	31.634512
1848.724126	0.003946	0.997867	0.991026	37.755987
2570.591327	0.008589	0.968837	1.273983	26.355271
1793.393742	0.004459	0.964139	1.261961	24.983284
874.859636	0.006087	0.972971	1.098422	24.615804
2099.24582	0.004344	0.984626	1.060962	28.147814
2025.713058	0.001983	0.996483	0.943556	40.408275
425.308738	0.008881	0.9619	1.051532	21.472872
1212.52543	0.000832	0.99488	0.969588	32.986604
2505.884642	0.027415	0.977838	1.045989	31.136388
1910.70451	0.029272	0.9533	1.07498	33.447811
1339.143484	0.00265	0.997254	0.951135	27.522938
758.444563	0.001484	0.990368	0.957913	22.332515
1743.253365	0.002226	0.996473	0.975077	32.916408
1223.589349	0.001572	0.997189	0.940347	29.323273
952.288592	0.001435	0.995544	0.920877	28.055175
1875.44853	0.002775	0.996537	0.965409	31.546606
1258.951206	0.002876	0.997087	0.916742	30.725282
316.336257	0.00738	0.972442	0.906083	18.336956
1165.060037	0.002839	0.986366	0.984731	29.5173
1875.582907	0.002121	0.987893	1.07945	30.803011
1888.531126	0.004258	0.993574	0.940258	34.218517
1620.689753	0.002483	0.998785	0.941372	32.270763
1682.692665	0.002709	0.993065	0.942852	34.830628
1516.714272	0.002137	0.996984	0.937496	32.660194
808.242499	0.004338	0.980384	1.009183	25.672663
1515.766892	0.002203	0.994595	0.937475	33.329522
942.140532	0.00224	0.990778	0.951079	34.56169
1572.837057	0.002666	0.992238	0.961698	35.744469
460.64812	0.023694	0.970763	0.993562	22.832486
1726.170014	0.002895	0.992465	0.998851	34.37488
892.155574	0.00348	0.985216	1.010074	29.331536
1004.836597	0.024454	0.958701	1.019847	23.322559
1953.833879	0.009235	0.973994	1.167216	24.194895
2684.230748	0.003878	0.979875	1.065551	27.43795
2201.064605	0.002582	0.985821	1.103731	28.039796
1470.206135	0.002278	0.987438	1.030538	25.390928
1967.490048	0.001471	0.993183	1.019441	32.583856
357.58827	0.007094	0.980247	0.883323	20.86892
1236.42299	0.002077	0.990246	1.004946	26.478668
2105.997071	0.003909	0.983814	1.178962	25.470993
1505.385999	0.001286	0.994303	1.021825	25.480367
1790.655376	0.00099	0.996171	0.957645	27.306459
886.694817	0.004142	0.99268	1.005287	21.722703
1603.538443	0.000632	0.998064	0.942636	31.354172
1266.967419	0.001822	0.997329	0.947836	30.021154
2213.960587	0.001439	0.997738	0.944311	32.403343
1835.712763	0.002067	0.997832	0.924516	28.072988
1049.004173	0.00497	0.99521	0.966262	23.327321
2004.065551	0.003527	0.995854	0.933209	29.533695
1142.974305	0.002813	0.994777	0.920781	21.489001
1971.294628	0.004862	0.992598	0.937195	29.467245
1172.657111	0.006636	0.996745	0.935646	26.314507
1856.41489	0.002406	0.996638	0.96464	31.667021
1118.292664	0.005596	0.994976	0.943307	31.531815
878.930443	0.002143	0.995765	0.966115	16.516463
1655.366635	0.002908	0.995831	0.944612	26.833339
91.826432	0.038834	0.897841	0.987254	14.979041
998.89772	0.002136	0.991043	0.959496	32.735021
1869.472308	0.003217	0.99655	0.966278	35.875942
1018.648364	0.001606	0.994604	0.925407	36.340287
1704.748064	0.001105	0.997139	0.947982	38.054392
1509.638443	0.001596	0.997984	0.940866	29.756824
1082.827231	0.001001	0.995817	0.940538	36.880091
2015.048293	0.005241	0.993831	0.951506	41.324212
130.571143	0.020138	0.962118	0.984573	19.058111
2140.622155	0.00169	0.996156	0.971858	19.524974
723.190679	0.003038	0.987861	0.956399	16.931924
1331.45383	0.001962	0.997732	0.962815	26.495634
559.314929	0.010429	0.987134	0.981468	16.996043
515.381592	0.001525	0.991798	0.964832	21.448624
1598.119769	0.003476	0.996478	0.945327	32.090033
1465.021379	0.002646	0.998068	0.93904	26.120351
957.710393	0.001984	0.99502	0.943027	24.776929
1720.457291	0.041879	0.915167	1.06603	28.23606
1628.590611	0.001821	0.997062	0.967907	27.596749
837.464477	0.001023	0.995069	0.943191	23.526697
1617.027118	0.002287	0.995191	0.949285	25.104581
1212.353704	0.003837	0.997179	0.948846	32.415629
2758.409958	0.006427	0.995052	0.976353	32.481864
761.48775	0.003956	0.989994	1.013721	20.889461
1644.352171	0.003954	0.997281	0.939539	35.413835
1599.101124	0.024891	0.963243	1.050308	44.941955
2762.561308	0.014881	0.985092	1.034715	40.880863
1525.070824	0.00112	0.994334	1.000496	30.895743
1127.378244	0.022818	0.983968	1.029682	30.501267
1245.106299	0.005718	0.991521	0.956701	37.337588
1868.808367	0.001894	0.994244	1.046315	33.803302
1980.678646	0.004415	0.969189	1.358463	21.887769
2589.089007	0.027276	0.947019	1.392035	26.54167
1946.441649	0.005445	0.982038	1.05476	29.858
561.101714	0.009107	0.987923	0.973174	21.233913
1426.492659	0.001374	0.995773	0.945409	31.412441
2339.155503	0.00335	0.993816	0.955892	32.57968
1445.657196	0.002103	0.997473	0.938417	30.737474
435.689055	0.002911	0.979407	0.935719	20.62627
1401.670921	0.005058	0.997746	0.948229	29.610729
1405.35437	0.032961	0.936445	1.085888	35.43219
1488.233056	0.001659	0.997607	0.940843	28.604383
1679.357779	0.000735	0.996733	0.934623	25.92353
1062.598662	0.001266	0.995368	0.957138	30.845948
1182.835447	0.008686	0.993326	0.980319	38.909646
1018.043851	0.006113	0.983183	0.98167	29.386915
1985.274851	0.001516	0.996613	0.940517	30.897553
1369.759631	0.003032	0.998949	0.918085	30.286957
2468.097783	0.007708	0.986992	0.990366	41.680365
1752.540468	0.019161	0.964125	1.048202	46.282631
2324.529374	0.003562	0.995764	0.959126	26.693958
1093.927361	0.002962	0.996229	0.9404	27.151097
1326.198778	0.005582	0.997394	0.92036	22.959548
807.936342	0.001728	0.996427	0.959164	18.999602
1287.312589	0.002006	0.998598	0.932744	29.224758
1606.172933	0.002523	0.997285	0.931174	34.936587
1004.677942	0.003925	0.995367	0.9616	37.06801
963.737676	0.004969	0.995962	0.964441	34.778453
648.698228	0.003374	0.989894	0.946361	23.555872
1746.563098	0.003578	0.997376	0.924831	36.415513
2147.646097	0.002895	0.996338	0.957032	34.357876
861.523724	0.002291	0.994225	0.948137	29.149166
998.94666	0.003007	0.993459	0.932201	35.231545
1704.073151	0.002938	0.995952	0.951876	38.699344
2348.419591	0.00186	0.996591	0.962526	32.896367
1797.922936	0.006008	0.996294	0.987306	32.107391
686.363445	0.003111	0.983756	0.982377	28.310779
2191.307685	0.007091	0.985903	1.188465	1.149254
1094.853856	0.004628	0.977414	1.052291	29.720896
1871.150948	0.007018	0.995188	0.959383	32.914122
2121.947805	0.002225	0.991722	1.004869	32.138481
1394.851135	0.001264	0.992544	1.000684	31.383793
1896.101987	0.003912	0.987078	0.994183	30.000845
224.824702	0.021245	0.951922	1.029539	19.892036
1453.716066	0.005524	0.98687	0.951098	30.745368
2209.91325	0.00174	0.996903	0.992659	35.201405
1662.858348	0.001481	0.995865	0.944482	33.049109
1118.91949	0.000979	0.996872	0.933857	31.942609
1796.638342	0.02507	0.914854	1.246656	35.854087
3552.325375	0.028938	0.942531	1.121935	33.914873
2311.911822	0.033807	0.952028	1.090534	32.787844
2126.862836	0.001447	0.995707	0.969513	35.347622
1495.967932	0.001976	0.995296	0.973001	34.045414
1117.379508	0.003228	0.9957	0.955919	32.238138
1459.060333	0.002475	0.99904	0.918885	28.375097
1431.933734	0.003897	0.998613	0.940816	30.36366
1426.891306	0.005559	0.992667	0.946913	32.852096
706.559298	0.010662	0.958733	1.078505	26.306911
2043.63677	0.001476	0.993769	0.969547	32.076319
2005.945881	0.005004	0.98565	0.986857	28.338137
1198.027327	0.007557	0.990177	0.945006	30.227205
911.214995	0.001554	0.994473	0.931649	28.858521
1395.934105	0.001863	0.996406	0.932304	31.457839
2097.129085	0.00208	0.996156	0.919915	36.849378
1218.889966	0.000621	0.99735	0.927741	36.581282
865.0127	0.003708	0.989223	0.924559	28.613553
2004.877612	0.001083	0.99699	0.942634	35.173197
461.990258	0.006667	0.991786	0.957038	18.958659
982.169602	0.00305	0.994953	0.938709	26.281618
1833.432293	0.003262	0.997009	0.96249	27.759658
883.321441	0.001564	0.993185	0.944749	26.235112
1483.910234	0.004411	0.997734	0.943305	29.47908
1724.781533	0.002211	0.993235	0.979637	24.377109
810.391384	0.026757	0.955082	1.046597	36.354361
852.06368	0.00998	0.997282	0.968776	29.762314
1600.822572	0.000384	0.998612	0.936827	33.602448
985.592228	0.002863	0.992457	0.956613	30.211586
1876.45039	0.003276	0.996719	0.946124	34.195399
1899.28268	0.002247	0.990706	0.978606	27.622334
1517.961922	0.002174	0.995659	0.958363	30.000963
1740.150759	0.005163	0.979124	0.973039	29.348553
987.926377	0.007343	0.991619	1.017086	20.169663
1367.91373	0.02407	0.974801	1.003827	42.594479
1252.313526	0.02824	0.963781	1.019288	43.326581
890.649351	0.003806	0.987894	0.983233	32.076219
1396.281019	0.001706	0.995088	0.932298	28.602477
1798.317617	0.007295	0.971392	1.016125	26.221637
1081.242609	0.018586	0.928704	1.039351	22.422702
505.269378	0.002586	0.994356	0.924438	48.153175
1502.528951	0.003629	0.998751	0.926128	28.78322
443.255868	0.038299	0.946287	0.954662	18.555596
1568.573228	0.005978	0.994815	0.965237	36.720815
2171.485745	0.004047	0.988781	0.979655	35.649656
682.741627	0.005431	0.987961	0.96116	25.665432
1190.08608	0.002312	0.996244	0.960077	28.959576
1481.739175	0.002463	0.996674	0.926676	29.552161
1834.48869	0.003115	0.997974	0.937576	22.290627
954.443013	0.001087	0.99759	0.929581	27.346556
1275.799857	0.002959	0.995767	0.97387	30.211187
2047.861605	0.01919	0.958068	1.058189	28.385382
656.107163	0.003868	0.990157	0.994516	24.162995
947.34447	0.002159	0.985474	1.01751	24.336635
860.668523	0.002169	0.997776	0.910166	32.840691
1616.488988	0.003779	0.995092	0.980604	29.321926
1519.979937	0.012197	0.97009	0.975452	29.690171
1411.897212	0.008575	0.996592	0.939473	54.00273
750.685241	0.001818	0.993626	0.943309	44.979829
1120.17586	0.00329	0.993181	0.946492	41.379119
1961.560631	0.001518	0.995761	0.932631	41.759943
601.170055	0.003742	0.980912	0.967515	30.362682
1882.251704	0.002509	0.995313	0.964025	37.070367
1489.069505	0.012733	0.969669	0.977702	69.666653
935.292841	0.001862	0.992233	0.973402	32.410177
1343.134073	0.001106	0.996826	0.929313	28.984389
1492.59024	0.006828	0.994371	0.951295	39.999613
1213.584721	0.00669	0.994439	0.943167	36.240572
2508.603674	0.02184	0.96067	1.168516	37.509827
1668.284871	0.003849	0.985776	1.101109	34.020233
1058.641382	0.00334	0.986791	0.997678	25.959013
1830.538394	0.002392	0.995476	1.008883	31.952703
908.853772	0.004605	0.981923	1.001124	27.611831
1714.026484	0.002051	0.99263	0.969859	28.023985
1729.021262	0.002515	0.995734	0.978607	29.196192
1541.271609	0.001587	0.992923	1.016467	33.985885
2117.581567	0.002369	0.993804	0.976792	31.086827
1759.477303	0.007621	0.989651	0.983566	27.594382
527.475023	0.022863	0.935604	1.049479	19.034855
1302.765853	0.001731	0.996579	0.966584	30.133847
902.18286	0.004836	0.993819	0.956986	36.815253
1438.432978	0.00277	0.995753	0.938884	68.546055
1185.194015	0.001861	0.997251	0.931071	28.651501
998.12217	0.001253	0.993369	0.916524	28.381209
1751.326655	0.002293	0.997166	0.926043	32.582778
1661.291785	0.003516	0.993627	0.899662	34.069546
1754.922814	0.010512	0.986524	1.009108	43.855803
1735.630059	0.001606	0.998101	0.945381	33.057332
1026.435467	0.001372	0.995636	0.973983	31.87549
1671.076839	0.003632	0.997184	0.911558	36.35576
1373.4055	0.000911	0.996482	0.964837	34.648107
984.746629	0.002318	0.991902	4.82019	33.098189
1585.520538	0.003196	0.999017	0.902203	30.473465
2011.749548	0.002093	0.992321	0.957039	45.268687
1171.314422	0.003574	0.994949	0.949127	28.020087
1687.937062	0.003131	0.997696	0.948893	21.527881
858.1458	0.001271	0.997757	0.951491	55.498841
1079.046634	0.00736	0.996148	0.932265	25.356063
1746.479295	0.005838	0.994042	0.961345	26.150223
1677.94863	0.010158	0.997956	0.901355	23.747338
1964.34493	0.001562	0.995553	0.970198	29.751513
1191.696654	0.005797	0.990514	0.986145	22.118635
1220.328234	0.002747	0.982899	1.046945	24.744211
2055.73631	0.002209	0.996586	0.954471	29.235744
1808.869375	0.001453	0.997263	0.932321	33.255981
1175.489874	0.003267	0.983341	0.978466	27.194773
1490.063521	0.002728	0.996332	0.944565	31.882314
985.409421	0.00281	0.995543	0.974252	32.861283
1828.04657	0.00431	0.994223	0.962276	25.590018
2176.297183	0.004738	0.991485	1.012152	25.596295
1311.300022	0.002595	0.987002	1.020886	29.596505
933.646764	0.004108	0.982699	0.978606	23.191229
1078.862924	0.002326	0.99482	0.92262	37.677305
1816.666692	0.001946	0.995299	0.968385	36.223337
1778.9269	0.009432	0.972409	1.0055	44.20166
818.476196	0.004342	0.984236	0.977388	38.670754
1824.51833	0.004797	0.992096	0.955722	42.075471
971.668075	0.003528	0.990808	0.953115	36.301395
1545.093145	0.001689	0.995304	0.958832	35.214813
813.794291	0.005596	0.980851	0.995533	31.468116
2434.911418	0.001574	0.995277	0.973638	35.718739
1064.884613	0.005365	0.977888	1.038935	25.626707
3138.987784	0.089415	0.756829	1.615437	30.44171
1537.948259	0.010842	0.971633	1.194819	28.236297
2551.286121	0.006215	0.984754	1.124183	30.084813
923.608774	0.011043	0.943598	1.187695	20.435076
954.347589	0.004809	0.992649	1.003364	28.476912
1095.306097	0.007628	0.980533	1.009977	28.532596
2142.741934	0.002109	0.98983	0.988162	30.350971
2269.797471	0.004914	0.970023	1.229148	28.108543
1118.835296	0.025161	0.877139	1.276093	inf
1632.936315	0.002181	0.995719	0.973098	31.809036
771.321602	0.005103	0.986959	1.002423	22.980939
2242.066497	0.004981	0.962688	1.191627	31.411893
1399.968463	0.008864	0.956714	1.106742	25.872241
1899.976432	0.003894	0.993516	0.949929	27.183653
1145.772757	0.002251	0.989162	1.010304	26.937532
1125.053983	0.001838	0.994483	0.954857	29.439682
2145.973851	0.004771	0.997128	0.966505	29.237256
1360.862991	0.000734	0.997944	0.939284	27.570946
1434.999849	0.004814	0.996432	0.975116	28.255087
1104.798381	0.003387	0.994648	0.951905	21.07893
1686.021724	0.003898	0.995612	0.975543	24.486777
2209.190808	0.004589	0.996063	0.975575	29.411503
1001.417718	0.001286	0.994428	0.985882	29.267894
1481.328513	0.002453	0.99183	0.947197	33.032341
1063.672358	0.016728	0.982595	0.991677	30.971838
1942.555146	0.004237	0.991798	0.977458	33.192275
1947.878923	0.000923	0.993804	0.981207	35.968284
1229.763818	0.005999	0.9981	0.939773	21.080115
404.398594	0.005006	0.981031	0.957363	20.627046
1723.170865	0.003627	0.994438	0.97759	32.888679
2414.960117	0.002519	0.994854	0.970776	42.210564
2390.125053	0.001792	0.995407	0.947799	38.818137
1878.070343	0.004131	0.98483	0.967059	37.156018
1522.81774	0.002987	0.997783	0.955456	25.358938
324.792544	0.006818	0.970818	1.000035	14.986803
1789.61638	0.00244	0.995191	0.955706	29.006788
963.190307	0.002948	0.991245	0.948965	30.183898
1609.389253	0.003106	0.996191	0.936348	28.812657
2511.983409	0.000654	0.997807	0.972042	32.107322
1683.254822	0.00144	0.997276	0.973626	24.30294
1413.88717	0.004482	0.998075	0.937554	25.230631
861.407482	0.00293	0.995911	0.956262	23.679778
883.553515	0.002677	0.995271	0.933762	26.701549
1867.109057	0.002342	0.997711	0.935437	30.164008
1632.985055	0.004431	0.996661	0.949122	26.507338
1056.49402	0.00312	0.996877	0.957769	26.324714
1484.334496	0.003864	0.998644	0.923637	23.683276
734.082612	0.002067	0.99414	0.932899	21.043779
1574.607708	0.000621	0.99788	0.944449	31.254078
1613.664641	0.005477	0.997132	0.966991	40.018799
1650.388564	0.006451	0.984897	0.956364	29.88553
2081.072268	0.003863	0.995756	0.946215	28.16852
863.957024	0.001371	0.995203	0.947336	19.906639
1702.860395	0.0031	0.998232	0.944383	29.781776
914.566152	0.005756	0.993899	1.004192	25.747573
1457.131759	0.001153	0.997957	0.94365	28.901731
589.068923	0.00165	0.990689	0.925161	23.141905
1281.213202	0.002667	0.997692	0.941549	32.204387
718.915502	0.002561	0.992548	0.973254	15.842372
1045.350973	0.005186	0.989868	0.976309	36.613168
2247.275992	0.001916	0.991428	1.000887	35.357264
1405.794639	0.002172	0.989925	0.987442	34.375029
813.066371	0.004373	0.97798	1.045974	29.544512
1577.675328	0.003107	0.99184	1.015971	33.32425
1826.715864	0.005057	0.97072	1.079444	32.9936
1068.549838	0.00193	0.989693	1.004461	33.384634
2700.614696	0.005423	0.962579	1.239462	33.887475
2077.01452	0.00221	0.994082	0.973093	33.520234
2555.071857	0.026781	0.954216	1.102111	31.098581
